anio;periodo;mes;area;ciudad;tasa_participacion_global;tasa_participacion_bruta;tasa_desempleo;empleo_total;empleo_formal;empleo_informal;empleo_adecuado;subempleo;no_remunerado;otro_no_pleno;brecha_adecuado_HM;brecha_salarial_HM;NiNi;desempleo_juvenil;trabajo_infantil;empleo_manufactura;tasa_asistencia_clases;pobreza_ingresos;pobreza_extrema_ingresos
2022;5;Mayo;1;010150;66.1991;49.52;5.2981;94.7019;71.8231;25.7281;56.0255;14.7753;4.036;19.8395;25.5172;21.5124;15.3411;9.5137;0.1725;16.4965;80.6351;3.2282;1.0545
2022;5;Mayo;1;070150;64.8843;47.6165;6.2625;93.7375;51.4153;42.7741;44.6155;25.2638;4.5533;19.3049;32.5044;19.6555;22.085;10.6437;2.8247;9.7107;74.7866;10.5065;3.4196
2022;5;Mayo;1;090150;63.0294;44.8602;2.7392;97.2608;49.107;44.8174;44.2185;20.0414;3.8298;28.6308;25.7803;24.5916;21.8773;5.442;0.0;15.637;75.1688;14.0406;3.0098
2022;5;Mayo;1;170150;62.4446;47.9118;8.0349;91.9651;70.1796;23.8661;50.7611;19.2891;5.0692;15.5005;19.3361;14.5277;13.0426;14.0705;0.4536;12.7678;81.9122;13.6826;4.8196
2022;5;Mayo;1;180150;70.2855;53.596;4.6854;95.3146;70.5973;26.7795;39.3334;20.5771;10.2362;24.9665;13.6492;14.0098;8.2001;6.8545;1.0687;19.5668;81.6685;14.0248;4.7167
2022;5;Mayo;2;010150;70.5882;52.1739;0.0;100.0;25.0;58.3333;50.0;8.3333;16.6667;25.0;0.0;44.6034;0.0;0.0;0.0;0.0;88.8889;0.0;0.0
2022;5;Mayo;2;170150;81.25;61.9048;15.3846;84.6154;45.4545;54.5455;30.7692;23.0769;7.6923;23.0769;37.5;8.2244;66.6667;50.0;0.0;0.0;62.5;4.7619;0.0
2022;6;Junio;1;010150;61.81;48.994;4.3943;95.6057;73.1666;24.668;57.5441;15.6202;5.4066;17.0347;18.9313;22.1168;10.4487;9.9802;1.5314;18.3658;84.2618;4.0588;0.0
2022;6;Junio;1;070150;66.4962;49.4857;7.3674;92.6326;57.4497;37.9391;44.9202;25.6129;4.5168;17.5827;34.1133;22.9161;19.1674;13.495;1.0902;10.9332;72.3704;10.1136;1.2183
2022;6;Junio;1;090150;63.9118;46.6838;4.051;95.949;46.7399;47.0133;43.8294;23.6218;3.5;24.7983;30.638;20.149;24.0416;11.1133;0.6517;14.3323;75.5912;15.8982;4.8521
2022;6;Junio;1;170150;62.6504;47.249;8.1863;91.8137;71.4933;23.224;51.9293;18.7489;3.5869;16.6366;21.2057;14.0455;14.7334;13.8342;0.4423;14.7769;81.7179;13.8205;3.974
2022;6;Junio;1;180150;69.1263;53.6559;6.1246;93.8754;69.1724;27.1743;38.9597;22.2859;6.2688;25.9003;35.8392;28.33;10.3157;10.3034;4.0558;15.3256;81.5672;11.2196;3.956
2022;6;Junio;2;070150;84.259;62.6299;0.0;100.0;64.0987;35.9013;33.9372;43.6054;0.6547;21.8027;67.4619;53.4505;5.2218;0.0;0.0;0.6547;67.8287;0.0;0.0
2022;6;Junio;2;180150;66.1688;52.7774;0.0;100.0;36.8416;55.6402;24.8119;26.3167;20.3004;28.571;-29.2792;-31.7416;8.2196;0.0;52.9433;3.7591;68.2242;18.2543;3.9679
2022;7;Julio;1;010150;65.6424;47.5578;5.848;94.152;71.7458;25.6483;54.1;19.0223;6.3658;14.6639;27.9012;20.7358;13.0065;15.2599;0.6184;19.2682;82.8257;5.3869;0.8189
2022;7;Julio;1;070150;67.2168;49.2746;9.241;90.759;52.6262;42.8386;38.4007;30.6894;3.9955;17.6734;30.4604;16.2684;20.6033;16.1071;0.9058;10.021;74.8338;17.146;3.4573
2022;7;Julio;1;090150;65.1718;46.3912;3.3638;96.6362;49.858;44.359;44.0423;22.4407;2.6622;27.0768;30.4411;29.1801;15.221;8.4633;0.3983;14.9775;76.4917;15.3275;3.1145
2022;7;Julio;1;170150;60.6032;47.0708;8.194;91.806;70.6157;23.8422;50.3917;20.658;3.0797;17.1729;17.9414;16.542;17.4983;18.9402;0.0;13.2218;81.9549;14.7347;5.7768
2022;7;Julio;1;180150;71.3521;56.0076;5.7966;94.2034;69.0185;24.9549;40.2953;17.7968;9.6882;26.3734;31.9898;22.4161;14.0588;11.3615;3.2247;20.9684;76.9918;12.9354;7.1338
2022;7;Julio;2;170150;54.4761;46.5798;5.5944;94.4056;54.074;31.8519;25.5245;17.8322;0.0;51.0489;-2.6635;25.4845;0.0;0.0;0.0;12.963;88.5714;20.8481;6.7138
2022;7;Julio;2;180150;80.0;69.5652;6.25;93.75;33.3333;60.0;18.75;25.0;18.75;25.0;100.0;58.6276;28.5714;25.0;0.0;33.3333;55.5556;30.4348;8.6957
2022;8;Agosto;1;010150;65.4008;50.3944;6.361;93.639;75.5165;21.0954;59.8311;11.3395;3.9811;18.4398;27.4946;26.9193;18.66;12.7344;0.6967;15.4648;78.0603;4.2328;1.3209
2022;8;Agosto;1;070150;64.3489;46.31;7.5444;92.4556;59.4286;34.7162;45.5231;21.8395;3.3346;21.626;28.2074;25.3123;18.5874;13.2767;1.8722;13.0293;78.1311;8.3113;1.4466
2022;8;Agosto;1;090150;63.235;44.683;3.6552;96.3448;52.535;43.6246;45.2403;18.784;4.1954;27.7363;31.4019;23.2952;21.3633;8.7646;0.1374;13.9555;76.0752;12.3357;2.3798
2022;8;Agosto;1;170150;63.0467;48.6512;8.5622;91.4378;68.3543;26.6646;50.5229;19.4197;4.1146;15.9731;20.1891;7.4802;19.8424;14.2011;0.2436;14.2478;78.2076;14.5573;5.778
2022;8;Agosto;1;180150;69.298;53.9846;3.7031;96.2969;75.7029;21.1935;45.4935;19.3778;8.9071;21.8028;30.668;22.2891;20.994;6.9832;3.6938;18.9264;76.2677;8.1851;0.8042
2022;8;Agosto;2;010150;88.8889;69.5652;0.0;100.0;31.25;56.25;18.75;56.25;12.5;12.5;16.6667;33.2336;0.0;0.0;0.0;31.25;66.6667;0.0;0.0
2022;8;Agosto;2;170150;70.5882;52.1739;16.6667;83.3333;50.0;50.0;33.3333;25.0;8.3333;16.6667;-320.0;-119.0789;50.0;33.3333;0.0;30.0;60.0;43.4783;21.7391
2022;9;Septiembre;1;010150;64.076;50.2652;4.3251;95.6749;71.9947;24.626;60.1492;11.1751;4.9426;19.408;19.0013;10.0054;15.0388;11.7256;0.6799;18.5564;81.7139;2.3181;1.3557
2022;9;Septiembre;1;070150;64.1005;47.6352;7.5338;92.4662;59.8781;35.9993;45.8343;21.9028;5.3713;19.3577;29.9365;24.5186;19.665;16.3761;0.6189;10.73;76.3597;12.4142;2.0474
2022;9;Septiembre;1;090150;64.0128;44.9386;4.7568;95.2432;48.9528;45.0884;43.6871;18.9681;2.8226;29.2932;34.0193;25.694;23.3009;11.5047;0.0;15.1413;76.7933;15.5082;3.8614
2022;9;Septiembre;1;170150;63.8569;49.1377;8.2553;91.7447;71.5436;23.7106;51.0832;20.2265;3.1236;16.2017;24.3114;8.1966;19.4394;15.801;0.2862;14.9362;78.1173;13.293;4.9862
2022;9;Septiembre;1;180150;71.7518;57.1532;4.7601;95.2399;69.076;27.165;38.6337;21.846;9.2796;25.3367;29.3202;27.5348;13.6174;9.4506;6.5303;18.9592;81.61;11.7873;4.721
2022;9;Septiembre;2;070150;82.6087;56.5037;10.2803;89.7197;57.8397;42.1603;16.0355;36.5961;0.984;36.1041;100.0;67.7477;19.633;32.5544;0.0;0.2742;76.5864;0.0;0.0
2022;9;Septiembre;2;180150;76.0;61.2903;0.0;100.0;42.1053;57.8947;42.1053;5.2632;26.3158;26.3158;70.0;15.7501;0.0;0.0;0.0;5.2632;77.7778;6.4516;6.4516
2022;10;Octubre;1;010150;67.0257;50.3766;3.3601;96.6399;71.277;26.0822;57.0185;15.0617;8.1353;16.4244;27.4009;11.0115;7.6623;6.1903;1.8432;15.2683;85.6525;5.0184;1.3694
2022;10;Octubre;1;070150;65.8998;47.3986;6.3526;93.6474;55.4475;41.2634;41.4157;27.0277;4.3955;20.8085;27.0416;24.8274;22.0295;12.3244;1.6352;10.4;75.0448;10.8432;2.4982
2022;10;Octubre;1;090150;62.7659;44.2075;3.8209;96.1791;46.8439;49.1142;44.5795;20.6142;3.6059;27.0184;30.2224;25.7267;18.4019;10.3759;0.3545;12.8918;77.592;16.9774;3.4947
2022;10;Octubre;1;170150;61.4863;47.792;8.3562;91.6438;70.6697;24.5878;52.1273;19.3728;2.3312;17.4903;14.4151;18.118;20.6636;15.7033;0.0;15.1204;81.0319;14.2008;2.8475
2022;10;Octubre;1;180150;72.6204;55.6532;3.1994;96.8006;75.3747;21.7217;43.2938;21.7028;11.247;20.4503;32.6947;26.9584;11.6208;6.7942;3.7252;21.8954;84.6203;8.8622;2.0347
2022;10;Octubre;2;070150;60.8696;50.0;0.0;100.0;57.1429;35.7143;42.8571;7.1429;14.2857;35.7143;0.0;16.7637;20.0;0.0;0.0;0.0;64.2857;7.1429;0.0
2022;10;Octubre;2;170150;63.2989;55.6528;4.8065;95.1935;59.4474;34.2013;42.1705;15.659;4.8065;32.5574;57.3894;51.1845;0.0;0.0;0.0;19.0537;84.3383;5.3499;0.0
2022;10;Octubre;2;180150;80.0;69.5652;0.0;100.0;43.75;50.0;18.75;6.25;12.5;62.5;100.0;70.6667;0.0;0.0;0.0;37.5;62.5;47.8261;0.0
2022;11;Noviembre;1;010150;65.1899;51.6256;4.5389;95.4611;74.3174;20.9574;59.7033;14.2199;5.8236;15.7143;31.9154;27.3729;12.3;7.1004;1.3136;14.9227;83.9238;3.6296;1.1337
2022;11;Noviembre;1;070150;67.4333;48.4144;8.9586;91.0414;58.3789;35.9638;45.2002;26.4738;4.2698;15.0976;39.0695;24.5585;19.4048;14.8936;0.906;8.7364;76.2989;9.9832;0.5016
2022;11;Noviembre;1;090150;63.0168;45.9064;2.9888;97.0112;51.2762;41.1571;46.3352;17.6085;3.2887;29.287;30.7356;24.9853;18.9696;9.5101;0.2391;15.2652;76.076;13.8282;2.7657
2022;11;Noviembre;1;170150;65.8352;51.4323;8.5302;91.4698;67.8981;26.1482;49.5118;24.54;1.6533;15.4052;11.2942;14.5868;20.6152;16.1725;1.0077;12.9797;79.5431;10.7463;4.0562
2022;11;Noviembre;1;180150;71.1398;55.5049;2.9251;97.0749;72.6616;23.6743;43.0873;20.9866;8.4372;23.3264;29.4369;17.8688;9.539;5.1597;2.5261;19.9869;82.1702;9.2443;4.8832
2022;11;Noviembre;2;010150;88.2353;68.1818;0.0;100.0;40.0;60.0;13.3333;66.6667;6.6667;13.3333;-100.0;-28.0625;0.0;0.0;33.3333;20.0;66.6667;0.0;0.0
2022;11;Noviembre;2;170150;80.9524;54.8387;23.5294;76.4706;23.0769;61.5385;17.6471;35.2941;5.8824;17.6471;100.0;60.3567;60.0;60.0;0.0;7.6923;60.0;32.2581;16.129
2022;12;Diciembre;1;010150;66.7163;52.3469;3.8102;96.1898;77.6656;20.0636;62.3207;12.7983;5.8135;15.1539;18.0997;17.4612;8.3044;7.2869;2.4996;14.0688;84.4025;2.572;0.6653
2022;12;Diciembre;1;070150;64.8502;49.2732;7.4967;92.5033;59.496;35.1334;49.6008;17.884;4.4726;20.5459;31.6384;13.7242;19.9023;14.4252;1.3349;8.2636;78.1557;6.9509;1.1619
2022;12;Diciembre;1;090150;59.8826;42.2573;3.5222;96.4778;49.9994;44.59;48.5531;17.6468;3.1531;26.8614;34.1958;34.0301;21.9178;7.8554;0.4597;14.9632;78.8531;15.1635;3.2427
2022;12;Diciembre;1;170150;64.0068;49.3741;6.4421;93.5579;67.0758;27.9579;51.9267;22.1684;3.5316;15.4787;16.2028;14.7318;16.5679;13.2125;0.0;12.1372;80.3756;12.1888;2.1163
2022;12;Diciembre;1;180150;71.3965;55.969;2.4247;97.5753;67.4992;28.6608;42.9239;23.5988;8.4117;22.6409;26.7508;22.4827;10.2357;6.0953;7.2542;16.0332;82.5271;11.1633;3.0789
2022;12;Diciembre;2;070150;67.2847;44.8837;0.0;100.0;57.9957;41.545;35.8455;22.6095;0.0;41.545;64.5986;51.5303;22.2929;0.0;0.0;0.0;76.5723;20.7929;0.0
2022;12;Diciembre;2;170150;70.0;63.6364;0.0;100.0;14.2857;71.4286;14.2857;57.1429;14.2857;14.2857;100.0;39.3103;0.0;0.0;0.0;14.2857;75.0;27.2727;27.2727
2022;12;Diciembre;2;180150;71.4286;71.4286;0.0;100.0;30.0;60.0;10.0;10.0;20.0;60.0;100.0;66.7937;0.0;0.0;;30.0;66.6667;21.4286;7.1429
2023;1;Enero;1;010150;65.7444;50.5214;3.8766;96.1234;68.837;26.1851;54.8021;14.1739;8.6388;18.5086;28.9186;25.5664;8.6675;8.1593;0.7508;13.8548;86.0646;5.3706;2.9381
2023;1;Enero;1;070150;63.9258;47.0091;7.5699;92.4301;57.6717;36.9868;45.4747;25.1967;4.4481;17.3106;21.0979;3.5677;19.7935;13.4366;0.3628;8.7937;73.9216;11.4489;2.1024
2023;1;Enero;1;090150;60.5423;43.7518;3.4466;96.5534;44.8864;49.9163;45.6655;16.22;2.5664;30.3055;23.8062;12.5077;19.1006;6.8238;0.1619;13.3029;76.4098;11.864;3.8578
2023;1;Enero;1;170150;62.0728;48.0116;8.354;91.646;66.3985;26.9922;57.6621;14.0936;3.0948;16.3944;18.5137;5.2786;18.0016;14.5336;0.0;12.313;81.0389;10.4927;1.7151
2023;1;Enero;1;180150;72.5073;55.0189;3.8873;96.1127;73.3995;23.7854;44.6596;19.656;10.2555;21.1864;28.3828;18.5518;11.2215;5.5257;6.8008;19.2825;85.3424;7.4956;2.4878
2023;1;Enero;2;010150;81.25;65.0;0.0;100.0;46.1538;46.1538;30.7692;23.0769;0.0;46.1538;46.6667;-68.6177;0.0;0.0;0.0;7.6923;66.6667;30.0;0.0
2023;1;Enero;2;070150;63.6364;51.8519;0.0;100.0;78.5714;14.2857;64.2857;7.1429;0.0;28.5714;50.0;52.9208;0.0;0.0;0.0;0.0;69.2308;0.0;0.0
2023;2;Febrero;1;010150;65.7093;50.6244;2.9732;97.0268;75.297;21.0436;58.7326;14.4149;5.3853;18.494;18.351;16.1648;9.5182;6.0719;1.5875;17.5337;82.4688;2.3842;0.5952
2023;2;Febrero;1;070150;67.6121;51.4044;6.1705;93.8295;57.9538;36.8522;41.9467;24.7047;4.6976;22.4805;37.6219;22.6309;15.7003;10.3703;1.6329;6.527;71.9927;12.014;2.6988
2023;2;Febrero;1;090150;62.691;45.1642;4.1223;95.8777;50.7578;44.1625;44.1451;18.5059;3.4856;29.1733;15.5394;9.2489;20.3368;10.9785;0.0;14.609;76.0124;13.8817;2.4401
2023;2;Febrero;1;170150;64.7005;49.7864;9.2929;90.7071;66.5572;28.3987;55.8629;13.4648;3.2547;17.93;14.62;8.3674;17.7267;15.8828;0.0;11.9522;79.0357;10.906;2.0421
2023;2;Febrero;1;180150;73.3247;55.8859;3.7712;96.2288;70.9101;26.3501;43.2208;18.6399;7.9092;25.958;20.9073;15.5228;10.0223;8.5882;2.1956;18.7056;82.7934;7.1108;1.3203
2023;2;Febrero;2;070150;46.1538;27.2727;0.0;100.0;83.3333;16.6667;100.0;0.0;0.0;0.0;;;100.0;0.0;0.0;0.0;37.5;0.0;0.0
2023;2;Febrero;2;170150;71.4286;48.3871;6.6667;93.3333;28.5714;57.1429;33.3333;33.3333;13.3333;13.3333;83.3333;43.5009;20.0;25.0;0.0;14.2857;72.7273;16.129;16.129
2023;3;Marzo;1;010150;65.3149;50.5737;3.5816;96.4184;72.9748;23.0987;63.0811;13.6805;5.1553;14.5014;25.6445;15.0092;13.6791;8.0168;0.2294;14.332;81.0403;4.2128;0.2479
2023;3;Marzo;1;070150;66.4568;49.8077;8.6486;91.3514;56.8637;38.5044;41.3431;24.1726;4.2833;21.5523;27.3332;17.8231;28.2804;17.4909;1.6983;9.6771;70.9715;11.3292;2.4348
2023;3;Marzo;1;090150;60.2681;43.1143;2.8508;97.1492;48.6292;47.8044;45.4812;17.6311;3.3114;30.5267;36.387;20.2416;22.6357;6.1375;0.2743;14.7481;75.9557;15.7321;3.7686
2023;3;Marzo;1;170150;62.4238;48.1957;7.7681;92.2319;67.5344;28.246;59.048;11.0122;4.012;17.8236;19.362;11.4256;16.5156;20.0552;0.0;11.9916;82.0992;9.0125;2.9235
2023;3;Marzo;1;180150;71.721;56.0552;4.5506;95.4494;69.7718;26.8141;41.416;23.467;8.1916;21.8324;30.602;25.6815;9.8588;12.4072;7.4631;19.3815;81.3885;9.1923;1.589
2023;3;Marzo;2;070150;79.6842;51.0109;7.6728;92.3272;55.2284;35.9246;26.4863;40.841;0.0;25.0;-64.1729;-0.7486;15.4991;18.7869;0.0;0.0;71.3656;23.7364;0.0
2023;3;Marzo;2;170150;66.6667;62.5;0.0;100.0;30.0;70.0;20.0;0.0;10.0;70.0;100.0;65.3107;0.0;0.0;0.0;10.0;100.0;0.0;0.0
2023;3;Marzo;2;180150;84.2662;67.3419;3.7594;96.2406;26.9531;73.0469;33.5838;14.5365;18.5463;29.574;46.1251;49.7657;0.0;0.0;0.0;11.3283;90.2026;22.7846;0.0
2023;4;Abril;1;010150;64.708;50.0363;5.1532;94.8468;68.9153;26.4477;55.5994;15.5162;5.4287;18.3025;28.4953;18.7633;14.9046;8.48;1.6747;14.8445;79.092;2.0657;0.0732
2023;4;Abril;1;070150;66.0535;48.388;7.6316;92.3684;53.8516;38.8116;42.2649;21.992;4.1566;23.9549;30.1035;12.2414;24.7354;14.9778;0.4858;8.0362;74.6555;11.2109;3.4763
2023;4;Abril;1;090150;60.3357;44.471;4.193;95.807;50.6291;44.6585;48.1766;16.2535;2.1867;29.1388;22.2789;15.8693;25.5032;10.1301;0.0;13.9813;71.0347;14.0859;3.6352
2023;4;Abril;1;170150;62.4536;48.6658;9.4956;90.5044;68.1621;26.0267;54.2096;15.5651;2.8912;16.9841;25.32;24.7013;15.0312;16.8966;0.1763;12.998;81.321;10.9077;2.812
2023;4;Abril;1;180150;72.6324;55.381;3.4695;96.5305;70.7961;27.2278;44.957;16.4708;11.5611;23.254;27.5874;20.9328;6.9391;6.3709;2.7939;20.1284;78.7439;8.1903;1.5459
2023;4;Abril;2;010150;86.6667;59.0909;0.0;100.0;38.4615;53.8462;23.0769;23.0769;0.0;53.8462;41.6667;-5.2881;0.0;0.0;0.0;0.0;87.5;9.0909;0.0
2023;4;Abril;2;070150;82.6087;67.8571;5.2632;94.7368;72.2222;22.2222;26.3158;10.5263;26.3158;31.5789;57.1429;-108.1347;12.5;16.6667;0.0;22.2222;72.7273;7.1429;0.0
2023;5;Mayo;1;010150;65.5772;48.948;3.8741;96.1259;73.4995;23.1511;62.9773;11.5938;4.8847;16.6701;17.2923;27.8241;8.8199;6.4632;0.4657;16.0162;83.8989;1.8782;0.5225
2023;5;Mayo;1;070150;64.1346;47.3339;4.5666;95.4334;55.4185;38.1689;47.709;26.1026;3.1392;18.4825;22.8049;19.854;20.3051;10.4067;0.2225;6.3189;73.1284;8.7681;1.6121
2023;5;Mayo;1;090150;60.6274;42.7459;2.346;97.654;48.7901;47.8501;46.6289;15.5262;4.0894;31.1055;14.2624;14.4647;25.3302;5.2231;0.4036;15.8949;75.5321;13.0124;1.2521
2023;5;Mayo;1;170150;62.1105;47.4899;7.9378;92.0622;71.3417;24.5151;58.0444;14.241;3.7932;14.7501;16.4362;14.7586;14.2874;12.3885;0.0;13.6784;81.2316;8.7094;2.6175
2023;5;Mayo;1;180150;70.7585;52.6382;4.3672;95.6328;70.8258;26.0787;43.0524;22.2032;7.4515;22.2526;14.9254;17.5969;8.9495;6.3905;6.4136;17.0201;83.0476;7.557;2.4277
2023;5;Mayo;2;070150;50.0;31.25;0.0;100.0;80.0;20.0;80.0;20.0;0.0;0.0;100.0;76.1662;33.3333;;0.0;0.0;62.5;25.0;0.0
2023;5;Mayo;2;170150;87.5;60.8696;7.1429;92.8571;30.7692;61.5385;42.8571;7.1429;21.4286;21.4286;0.0;1.1325;25.0;25.0;0.0;15.3846;70.0;21.7391;0.0
2023;6;Junio;1;010150;67.6592;51.1319;3.2067;96.7933;69.701;27.9424;61.0674;15.6958;6.0337;13.9964;28.2883;19.3954;9.6965;7.2766;0.4801;14.8274;81.232;3.6441;1.2661
2023;6;Junio;1;070150;65.2189;49.6669;5.8023;94.1977;60.8998;34.3046;45.0615;21.3049;4.7587;23.0725;19.6309;11.7014;23.5038;13.0553;1.106;9.5425;73.1284;6.3444;1.2817
2023;6;Junio;1;090150;59.7617;42.432;3.9766;96.0234;51.3728;42.6963;45.6194;17.6905;2.8736;29.7676;29.1429;18.8754;25.881;8.0722;0.0;16.9672;73.8919;20.7594;3.7737
2023;6;Junio;1;170150;63.1844;48.5252;5.4235;94.5765;68.5538;26.3439;58.1375;16.5666;4.5415;13.7605;24.9932;12.0093;14.0837;13.8085;0.821;13.9605;81.7646;9.7085;2.1808
2023;6;Junio;1;180150;70.7742;54.0426;3.7924;96.2076;70.9318;26.4166;43.2626;22.5653;7.2453;22.8333;32.194;25.9738;9.6356;4.8333;8.1381;16.6257;83.3112;14.8183;2.1696
2023;6;Junio;2;070150;74.8498;55.3123;0.8026;99.1974;64.509;35.491;31.1929;32.7982;1.6053;33.6009;10.1052;15.0666;5.9002;2.3888;0.0;0.8091;96.3292;0.0;0.0
2023;6;Junio;2;170150;42.8571;35.2941;0.0;100.0;50.0;50.0;50.0;33.3333;0.0;16.6667;-300.0;-33.0882;50.0;0.0;0.0;16.6667;75.0;23.5294;0.0
2023;6;Junio;2;180150;58.732;46.7273;4.7069;95.2931;40.9642;59.0358;42.1363;9.4139;12.5141;31.2288;62.8374;41.0024;28.6698;25.151;0.0;3.2534;73.2477;15.3959;15.3959
2023;7;Julio;1;010150;66.2899;50.7559;4.2703;95.7297;68.9196;28.6703;60.1034;11.3879;5.5035;18.735;23.4613;17.4217;16.7696;5.4298;2.9193;15.2981;76.7702;2.6221;0.2028
2023;7;Julio;1;070150;67.2349;47.5876;7.5204;92.4796;58.8547;37.4153;45.0519;23.3142;2.962;21.1515;32.7968;23.8371;22.1544;14.5811;1.4854;8.6185;81.0344;14.4218;3.2463
2023;7;Julio;1;090150;58.6987;43.633;2.6616;97.3384;53.482;42.9791;49.9712;12.3366;2.8459;32.0268;27.116;23.3722;20.2935;7.745;0.3372;15.0661;75.5702;11.5677;2.3997
2023;7;Julio;1;170150;64.2185;48.4107;10.5094;89.4906;69.0227;26.2975;54.1247;14.5598;3.6543;16.3478;19.2615;19.7917;18.4089;21.2195;0.0;11.1309;80.2763;13.9916;5.0352
2023;7;Julio;1;180150;72.0241;55.7382;5.238;94.762;73.2649;22.8932;45.0383;19.8226;9.6881;19.9063;18.7551;27.0313;11.2176;11.8302;3.1589;21.1194;81.6374;7.0275;2.9516
2023;7;Julio;2;070150;69.5652;57.1429;6.25;93.75;66.6667;26.6667;31.25;12.5;6.25;43.75;58.3333;65.0806;25.0;25.0;0.0;33.3333;72.7273;35.7143;0.0
2023;8;Agosto;1;010150;66.3996;49.0176;4.45;95.55;70.6772;24.9696;58.3018;15.3225;3.7104;18.2153;25.213;17.7586;12.4391;6.2948;1.0504;17.5882;81.2854;2.2414;1.3244
2023;8;Agosto;1;070150;66.2248;48.5693;6.3139;93.6861;58.8136;36.6511;41.6823;23.8343;4.1712;23.9984;35.1997;29.327;14.9606;10.5297;0.5312;7.7284;78.3;9.7174;2.6388
2023;8;Agosto;1;090150;60.5378;42.6574;2.7329;97.2671;46.0042;50.4363;44.0166;18.5731;3.9842;30.199;18.054;9.8812;16.3408;6.9257;1.1675;13.7574;77.0113;17.2145;1.9054
2023;8;Agosto;1;170150;61.6512;48.5993;6.9748;93.0252;68.5698;24.6147;56.0721;13.7716;3.7549;18.2577;18.3724;10.1435;19.9564;12.1681;0.0;11.1792;78.5437;9.2934;3.1242
2023;8;Agosto;1;180150;68.7427;53.3807;4.2489;95.7511;74.1305;22.1947;48.8245;17.8903;9.2966;18.7505;33.6257;28.0938;15.0151;8.1606;6.1388;16.6899;80.2119;5.9335;2.1181
2023;8;Agosto;2;070150;80.0;66.6667;0.0;100.0;87.5;0.0;100.0;0.0;0.0;0.0;0.0;15.0327;;0.0;;0.0;;0.0;0.0
2023;8;Agosto;2;170150;70.2919;51.2361;4.8249;95.1751;58.5668;37.4118;32.614;18.3021;4.8249;34.6091;52.6422;21.3896;12.553;21.8032;0.0;18.1818;82.9117;19.7768;12.3605
2023;9;Septiembre;1;010150;65.0965;50.4898;8.5837;91.4163;73.6626;22.9982;57.554;11.0979;4.117;18.6474;20.2066;19.0366;15.5364;14.4589;0.3211;15.299;80.256;3.9451;1.0739
2023;9;Septiembre;1;070150;60.3125;44.8644;5.0328;94.9672;59.9132;35.685;50.3657;20.3368;4.6177;19.4971;29.6106;16.332;21.893;10.1318;0.702;6.7794;76.739;9.7961;3.3634
2023;9;Septiembre;1;090150;61.6983;44.4892;3.6855;96.3145;50.8654;45.1325;44.7725;20.3932;1.8259;28.9882;24.8696;16.4032;24.2597;8.9214;0.0;14.892;70.6573;18.4064;3.5315
2023;9;Septiembre;1;170150;65.3993;50.9274;6.9747;93.0253;68.5866;27.4454;56.6699;14.7057;3.8457;17.506;18.8789;7.4267;16.2443;13.886;0.3256;12.6931;79.4825;7.3993;1.821
2023;9;Septiembre;1;180150;73.2323;54.7629;4.4271;95.5729;68.9235;27.3624;45.8963;20.7392;9.5674;19.3225;24.4911;8.3295;13.542;9.1044;6.8139;19.3745;78.92;8.8046;2.6589
2023;9;Septiembre;2;070150;58.4621;43.3354;6.6523;93.3477;13.6961;69.9507;49.1978;28.7594;0.0;15.3906;86.934;54.2657;29.6121;3.0917;0.0;7.1263;65.7915;0.0;0.0
2023;9;Septiembre;2;170150;59.0909;48.1481;30.7692;69.2308;44.4444;55.5556;30.7692;0.0;0.0;38.4615;-125.0;-43.6577;42.8571;60.0;0.0;0.0;63.6364;37.037;14.8148
2023;9;Septiembre;2;180150;79.1667;63.3333;15.7895;84.2105;31.25;68.75;36.8421;15.7895;15.7895;15.7895;16.6667;-8.5698;25.0;50.0;33.3333;0.0;80.0;36.6667;0.0
2023;10;Octubre;1;010150;63.0182;48.4438;4.9422;95.0578;70.9993;25.3634;58.7797;11.9437;4.7434;19.591;30.9628;23.0995;11.0484;8.7617;0.8679;12.0871;78.7078;8.241;0.1532
2023;10;Octubre;1;070150;68.5152;51.1543;9.5557;90.4443;54.4663;37.5746;40.5231;26.3877;3.2708;20.2628;34.5263;18.9298;18.622;16.6611;0.081;7.6524;76.6477;12.2702;1.1157
2023;10;Octubre;1;090150;59.3276;42.6004;2.8307;97.1693;50.0523;46.564;48.4736;12.5126;3.2342;32.9489;26.6939;22.8039;22.002;8.2145;0.0;15.9655;77.3682;18.0676;0.9684
2023;10;Octubre;1;170150;62.9812;48.6733;6.9392;93.0608;67.2131;27.7071;56.2231;16.0025;3.3224;17.3532;20.8637;18.1022;16.9896;15.242;0.0;14.8846;78.2944;9.9426;4.1872
2023;10;Octubre;1;180150;72.7891;57.5712;4.6377;95.3623;71.4215;25.0494;42.0653;21.8639;9.1589;22.062;14.047;14.3501;11.1081;10.7219;2.8346;17.703;80.2822;6.8333;1.8136
2023;10;Octubre;2;070150;78.2609;64.2857;5.5556;94.4444;76.4706;23.5294;44.4444;22.2222;11.1111;16.6667;0.0;25.0803;12.5;12.5;0.0;0.0;81.8182;10.7143;0.0
2023;11;Noviembre;1;010150;68.9828;51.9799;4.5375;95.4625;74.3659;22.1995;58.1557;13.2607;4.055;19.9911;33.1531;22.2558;10.4611;6.8475;0.9094;15.6721;79.5659;1.4177;0.4438
